2653.915963505237;2696.8872337650487
2677.9726924679353;2800.95975160045
2654.4200400471773;2717.3868619019318
2670.29919365784;2670.29919365784
2647.418049529983;2734.9380977603473
2684.527473356515;2752.898274433001
2678.1524679655627;2800.630621406318
2703.312698819756;2739.346381301028
2631.6125889794084;2794.8476637872395
2690.336732989481;2791.1791419873857
2681.1116827653545;2776.5263819213433
2655.864919443975;2743.6007059648323
2679.6462854400925;2873.3277823661438
2682.0158965839614;2761.8658006244386
2689.5884433487986;2728.9028079490463
2684.479650589489;2783.5109558411004
2666.856872444187;2730.15125426599
2655.3808054047404;2655.3808054047404
